"Username","bio","faculty","student","mza","other.sci","outreach","sci.assoc","media","applied","politician","unknown","public"
"@hopechatter","run a rural po village store hopesoflongtown community hearted love helping others so started hopetoachieve common purpose nsch rural hub",0,0,0,0,0,0,0,0,0,0,1
"@angysmiles2014","a professor a daydreamer local social butterfly",1,0,0,0,0,0,0,0,0,0,0
"@ibtoi","finance manager cetacean obsession cancer survivor",0,0,0,0,0,0,0,0,0,0,1
"@baileyjmcdonald"," after the game the king the pawn go into the same box love nature hate oil",0,0,0,0,0,0,0,0,0,0,1
"@irha1","if you want success as much as you want to breathe you will be successful",0,0,0,0,0,0,0,0,0,0,1
"@kateccranney","i am a scientist artist interested in private conservation indigenous nrm botany insectsand art master of science botany student at the uni of melb",0,1,0,0,0,0,0,0,0,0,0
"@calochortus","all writing therefore in order to be what it is must be able to function in the radical absence of every empirically determined addressee in general",0,0,0,0,0,0,0,0,0,0,1
"@itsdidrick","preppy guy from western norway with a love for music singing dancing coffee lots of coffee",0,0,0,0,0,0,0,0,0,0,1
"@biologyjobs","family owned business three future biologists under 5 online for 12 years best value for job postings in biology submit the story of your biology job",0,0,0,1,0,0,0,0,0,0,0
"@keithmartinmd","fmr canadian mp physician executive director consortium of universities for global health cughnews health foreign affairs conservationist tweets mine",0,0,0,0,0,0,1,0,0,0,0
"@ebitempura69",NA,0,0,0,0,0,0,0,0,0,1,0
"@kamikazecara","mom atheist lover of science student of biology",0,1,0,0,0,0,0,0,0,0,0
"@germansaceda","alcarreo curious geologist energy resources rt endorsement",0,0,0,1,0,0,0,0,0,0,0
"@indi_pathol","interested in genetic diversity molecular identification biocontrol of phytophthora spp in eastern india",0,0,0,1,0,0,0,0,0,0,0
"@alokpal001","i m an btech studentecfrom uptulucknow india",0,0,0,0,0,0,0,0,0,0,1
"@ducpride","p people r respecting i identity d dignity e equality",0,0,0,0,0,0,0,0,0,0,1
"@dunkie_c","professor of plant soil biology director of the p3 centre for translational agritech surfer skater allround dude views my own etc",1,0,0,0,0,0,0,0,0,0,0
"@exieafwr","http tco thiveghlw7",0,0,0,0,0,0,0,0,0,0,1
"@hnagle",NA,0,0,0,0,0,0,0,0,0,1,0
"@jeanchallacombe","computational biologist track field enthusiast paleo primal lifestyle fashion music lover be positive rt not endorsement",0,0,0,1,0,0,0,0,0,0,0
"@haleyreems",NA,0,0,0,0,0,0,0,0,0,1,0
"@drewtalley","professor superhero",1,0,0,0,0,0,0,0,0,0,0
"@courtenayrooks","bush man adventurer naturalist loves the outdoors provides award winning eco adventure tours https tco gqzjmktxkt",0,0,0,1,0,0,0,0,0,0,0
"@bermprogram","building energy resource management certificate program curriculum development instruction networking",0,0,0,1,0,0,0,0,0,0,0
"@gabrielgrims","third culture kid tck working on coral reefs in the maldives previously 10 years in kenya ridge to reef conservation",0,0,0,0,0,0,0,0,0,0,1
"@i_periglenes","wildlife biologist msc candidate studying round whitefish",0,1,0,0,0,0,0,0,0,0,0
"@hearingwisdom","a resource dedicated to hearing health",0,0,0,0,0,0,0,0,0,0,1
"@azaamazer",NA,0,0,0,0,0,0,0,0,0,1,0
"@heath3rc","life is what music is what love is what dreaming is what life is",0,0,0,0,0,0,0,0,0,0,1
"@humphreymusungu","postive thinkeradvancing civilization junior youth empowerment program member of the bahai community father of one daughter",0,0,0,0,0,0,0,0,0,0,1
"@fedraga",NA,0,0,0,0,0,0,0,0,0,1,0
"@geolola",NA,0,0,0,0,0,0,0,0,0,1,0
"@kevin_macneil","awardwinning author also got medals for cycling running but only at events where everyone got a medal outer hebridean based in london practising buddhist",0,0,0,0,0,0,1,0,0,0,0
"@judithaannett",NA,0,0,0,0,0,0,0,0,0,1,0
"@kathrynpra","family yoga coffee architectural salvage graphic design liberals humor love science saved my life politicians should use them to save mother earth",0,0,0,0,0,0,0,0,0,0,1
"@bohemianfaery","owner partner of artisan plant nurseries ecologist keen horticulturist love growing veg then cooking it nerdy about sustainability conservation botany",0,0,0,1,0,0,0,0,0,0,0
"@gillbraulik","conservation scientist marine biologist whale dolphin researcher traveller lover of wilderness",0,0,0,1,0,0,0,0,0,0,0
"@euniceesh",NA,0,0,0,0,0,0,0,0,0,1,0
"@docotweets","tweets relating to all things factual film",0,0,0,0,0,0,1,0,0,0,0
"@babulfilms","short films new social media for awareness on environment biodiversity sustainable development engo south asia 2013 finalist in using ict for advocacy",0,0,0,0,0,0,1,0,0,0,0
"@bbcgqt","growing since 1947 gardeners question time is bbc radios flagship gardening show tweet gardening qs to be answered on air follow for view into world of gqt",0,0,0,0,0,0,1,0,0,0,0
"@cleopatrasvoice","i am an operatic soprano tweeting everything i can about cleopatra as i make my debut cd cleopatras voice http tco pmxbrpfqgd",0,0,0,0,0,0,0,0,0,0,1
"@azadeh7",NA,0,0,0,0,0,0,0,0,0,1,0
"@harperadamslibr","supporting staff students with all their research needs",0,0,0,0,0,0,0,0,0,0,1
"@geowatchnet","guardians of our environments oceans rivers air wildlife is an international ecopolitical network please tell your tweeps facebook friends to follow",0,0,0,0,0,1,0,0,0,0,0
"@bcilifesciences","beckman coulter is a global leader in life sciences diagnostic instrumentation follows retweets mentions or links to 3rd parties endorsement",0,0,0,0,0,0,0,0,0,0,1
"@gregmci","visualisation science software ecology niche species distribution modelling darwin pool http tco dkcr0owxqj",0,0,0,1,0,0,0,0,0,0,0
"@aloraine205","bioinformatics professor at unc charlotte",1,0,0,0,0,0,0,0,0,0,0
"@hbjbghbbhj","the more stress the more you get donesnapchatjonawebb1313",0,0,0,0,0,0,0,0,0,0,1
"@arthurirwing","love my family love my friends i really love the ocean i really really love sharks",0,0,0,0,0,0,0,0,0,0,1
"@cmorrisonwv","conservation geneticist marine biologist cycling enthusiast dog lover",0,0,0,1,0,0,0,0,0,0,0
"@bjmjarrett","phd student in the behavioural ecology group at the university of cambridge",0,1,0,0,0,0,0,0,0,0,0
"@hoosierfaithful",NA,0,0,0,0,0,0,0,0,0,1,0
"@akislyuk","software engineer genomics cloud computing bioinformatics runner biker developer relations dnanexus opinions are mine mine only",0,0,0,1,0,0,0,0,0,0,0
"@common_owl_","hoot",0,0,0,0,0,0,0,0,0,0,1
"@ismiseaaron","tcd scientist derp",0,0,0,1,0,0,0,0,0,0,0
"@betelghost","dont waste your time or time will waste you",0,0,0,0,0,0,0,0,0,0,1
"@james_saenz",NA,0,0,0,0,0,0,0,0,0,1,0
"@annapinkert","writer media maker allaround nerd",0,0,0,0,0,0,1,0,0,0,0
"@entochris","entomology msc student at harperadams university",0,1,0,0,0,0,0,0,0,0,0
"@fallintowhimsy","human rights activist casual foodie movie aficionado lover of funny",0,0,0,0,0,0,1,0,0,0,0
"@aldabraman",NA,0,0,0,0,0,0,0,0,0,1,0
"@katja_bargum","producer at the finnish broadcasting company yle working with opening up the archives former ant biologist prone to celebrate anything w cakeampfizz",0,0,0,1,0,0,1,0,0,0,0
"@hermioneinc","bsc environmental science",0,0,0,0,0,0,0,0,0,0,1
"@diggingrocks","jessie lynn 23 geology student vrije universiteit amsterdam russian spanish fieldwork film festivals krav maga rock roll dancing ",0,1,0,0,0,0,0,0,0,0,0
"@curatorshelper","curators helper is an independent international online magazine focused on helping curators in curatorial practice",0,0,0,0,0,0,0,0,0,0,1
"@_nlthompson","biologist boyfriend rugger baseball enthusiast pet owner jealous of sean swain",0,0,0,1,0,0,0,0,0,0,0
"@chirptracker","bringing technology birding together",0,0,0,1,0,0,0,0,0,0,0
"@aamanirups",NA,0,0,0,0,0,0,0,0,0,1,0
"@gjbarord","nautiluses are one of the oldest animals on the planet but are disappearing fast find out more about nautilus how you can help save them",0,0,0,0,0,0,0,0,0,0,1
"@c_quinn16","lighten up while you still can dont even try to understand just find a place to make your stand take it easy",0,0,0,0,0,0,0,0,0,0,1
"@chenchenocean","marine ecologist in training",0,0,0,1,0,0,0,0,0,0,0
"@kahunatoday","everything hawaiian",0,0,0,0,0,0,0,0,0,0,1
"@janneseppanen","interested in living things their networks an ecologist also founder of a little company that wants to make a big change in science",0,0,0,1,0,0,0,0,0,0,0
"@ec0p0lis","urban ecologist with biosphere 2 university of arizona interested in cities resilience green infrastructure soils music scifi",0,0,0,1,0,0,0,0,0,0,0
"@jbabe4tawkify","lover of language lips quips sultry delights lets get that match made",0,0,0,0,0,0,0,0,0,0,1
"@julia_e_earl","postdoc at oklahoma state university in natural resources researcher of linkages among ecosystems spatial subsidies amphibian ecology conservation",0,1,0,0,0,0,0,0,0,0,0
"@ginnybarbour","exec officer openaccessoz c0pe chair but the tweets are just mine etc pics of things that appeal mostly in oz",0,0,0,0,0,0,0,0,0,0,1
"@katietomlinson4","uni of bristol plant virology phd student working on cassava brown streak virus with profgdfoster dr andy bailey previous bspp outreach officer",0,1,0,0,0,0,0,0,0,0,0
"@chris_m_mcc","sciencecommunicator hiker diver writer wildlife photographer",0,0,0,0,0,0,1,0,0,0,0
"@andy_vazzano","sr vp corporate practice leader faia leed ap architect research facilities expert strategic value planner innovator sustainable design",0,0,0,0,0,0,0,0,0,0,1
"@honeybsanctuary","our goal at the honey bee sanctuary project is to create a biodynamic honey bee sanctuary that protect honey bees the future of our food supply",0,0,0,0,0,0,0,1,0,0,0
"@epaclimatenews",NA,0,0,0,0,0,0,0,0,0,1,0
"@irsaenetwork","international research school in applied ecology mission to advance the quality of phd education within various research fields coupled to applied ecology",0,0,0,1,0,0,0,0,0,0,0
"@fresh_leads","we provide effective high quality investor leads campaigns to all sectors alternatives forex property freshinvestorleadsqualityservicecom",0,0,0,0,0,0,0,0,0,0,1
"@johnrobertclark","evolutionary biologist botanist science guy executive director of the center for plant conservation",0,0,0,1,0,0,0,0,0,0,0
"@ifingloveocean","dedicated to the sheer awesomeness of the ocean can be jokes memes science facts or news cuz whats not to love about it really",0,0,0,0,0,0,1,0,0,0,0
"@ddandrews","interests agilemethods ai bigdata embeddedsystems emergingtech goldenretrievers hpc innovation iot productdevelopment software",0,0,0,0,0,0,0,0,0,0,1
"@hifarmersdtr","thoughts observations as a farmers daughter all views are my own",0,0,0,0,0,0,0,0,0,0,1
"@irving_connie","reaestate marketing wife mother domestic engineer actress all things walt disney",0,0,0,0,0,0,0,0,0,0,1
"@heathersohl","passionate about wildlife conservation visiting amazing places chief adviser species for wwfuk thoughts are my own",0,0,0,0,0,0,0,1,0,0,0
"@defythystars",NA,0,0,0,0,0,0,0,0,0,1,0
"@darrenhudach","coo cleheartlab empowers physicians patients to enhance cardiovascular disease prevention inflammation testing by itbychl views are my own",0,0,0,0,0,0,0,0,0,0,1
"@abdullahsalih","managing director2ad investment pvt ltd",0,0,0,0,0,0,0,0,0,0,1
"@evastockton","naturelover poet",0,0,0,0,0,0,0,0,0,0,1
"@basilleaf","web dev hacker space geek hiker health nut yogini progressive servant to cats nasasocial alum learning to scuba dive",0,0,0,0,0,0,0,0,0,0,1
"@gartmorehouse","gartmore house is a magnificent 18th century country mansion in the loch lomond trossachs national park scotland offering residential conferences holidays",0,0,0,0,0,0,0,0,0,0,1
"@ecksra76","falling apart exarmy the last of the bouncer poets",0,0,0,0,0,0,0,0,0,0,1
"@brettsumm","mycologist plant pathologist leading the science team at sydneys botanic gardens centennial parklands",0,0,0,1,0,0,0,0,0,0,0
"@grokearth","verb grkrth understand the earth intuitively",0,0,0,0,0,0,0,0,0,0,1
"@jonentine","contrarian founder geneticliteracy project senior fellow world food center university of californiadavis",0,1,0,0,0,0,0,0,0,0,0
"@kennypeanuts","i am an assistant professor of biology at longwood university with interests in aquatic biodiversity biogeochemistry big science",1,0,0,0,0,0,0,0,0,0,0
"@jmpyle","american whiskey writer http tco e2ii5dcn coo of latitude36 husband father of 3 girls foodie cocktail maker tennessee volunteer",0,0,0,0,0,0,1,0,0,0,0
"@faymeister","mother wife dog rescuer animal welfare lecturer vegan trainee pilot wine drinker",1,0,0,0,0,0,0,0,0,0,0
"@andrefarrar","i work for the rspb campaign for better protection of the uks best wildlife sites",0,0,0,0,0,0,0,0,0,0,1
"@filupcro","exploring the transition to post carbon resilient cities with the help of patrick geddes researcher turascities ucdarch mcoprojects",0,0,0,0,0,0,0,0,0,0,1
"@acottle91680","i am a mother of three beautiful children they are truly amazing always know how to make me smile i love camping playing video games with my children m",0,0,0,0,0,0,0,0,0,0,1
"@kirsten_weis",NA,0,0,0,0,0,0,0,0,0,1,0
"@caitsydney","google csfirst team member teacher researcher computer scientist personal opinions only http tco 0bfwye2bm9",0,0,0,1,0,0,0,0,0,0,0
"@ciborg2","deaf cowboy bull rider bilateral cochlear implant user ab proud schweizer teamiphone team lefty 100 redneck vaper",0,0,0,0,0,0,0,0,0,0,1
"@abrahamdsmith","mathematician geometer teacher learner gnupg pgp key b8709dbd",0,0,0,1,0,0,0,0,0,0,0
"@kerryjeanne","wildlife conservation major at ud proud member of the downtoearthco0pwriting a little be in my eyes be in my heart",0,0,0,0,0,0,0,0,0,0,1
"@fraser_elliot",NA,0,0,0,0,0,0,0,0,0,1,0
"@berghahnanthro","an independent scholarly publisher with a variety of anthropology books journals",0,0,0,0,0,0,1,0,0,0,0
"@consociatemedia","using new traditional media to tell the story of your business helping connect your dream to a wider audience pr marketing communications",0,0,0,0,0,0,1,0,0,0,0
"@holnicotent","working for the national trust for 35 years mostly on exmoor passionate about the countryside wildlife music cooking good food views are my own",0,0,0,0,0,0,0,1,0,0,0
"@jasunleung",NA,0,0,0,0,0,0,0,0,0,1,0
"@jwoodwardgreene","international research programs phd candidate bioinformatics computational biology george mason university link rtendorse",0,1,0,0,0,0,0,0,0,0,0
"@kingscross6","retired gp i have first hand knowledge of diminishing fish stocks tin the clyde for 60 years i am committed to reversing that ayr south west scotland",0,0,0,0,0,0,0,0,0,0,1
"@assesswell","lets work 2 enhance skills expand opportunities 4 all students ensure academic distress 4 vulnerable learners is prevented or is corrected early",0,0,0,1,0,0,0,0,0,0,0
"@kimmilove08","hello tweeters im a 23 yr old female who just recently moved to lumberton i am on here to hopefully get aquainted with the people of this city",0,0,0,0,0,0,0,0,0,0,1
"@amrojasmendoza","resilience provaccination advocate computational biologist among other things only thing i cannot tolerate is bs kill your tv",0,0,0,1,0,0,0,0,0,0,0
"@joseesome","bookworm greeny animal lover pudding connoisseur",0,0,0,0,0,0,0,0,0,0,1
"@adilsiyaset","piyanisti vurmaynelinden geleni yapyor",0,0,0,0,0,0,0,0,0,0,1
"@eleniwaterloo","social worker working in zululand area",0,0,0,0,0,0,0,0,0,0,1
"@babuccia22","renewables environment climate change",0,0,0,0,0,0,0,0,0,0,1
"@crusty_17","i create contemporary real surrealism art limited edition prints corporate art commissions",0,0,0,0,0,0,0,0,0,0,1
"@europecheorg","europche is a european organisation of shipowners fishermen employers that today counts 17 member organisations from 11 european countries",0,0,0,0,0,0,0,0,0,0,1
"@cleanermdfarms","the maryland clean agriculture coalition works to improve waterways publichealth by reducing pollution increasing transparency accountability from ag",0,0,0,0,0,0,0,1,0,0,0
"@desertbone",NA,0,0,0,0,0,0,0,0,0,1,0
"@brainevolutionn","brain evolution in the news tweeted for you for events opportunities in brain evolution research follow eurnetbrainevor",0,0,0,0,0,0,1,0,0,0,0
"@helenclareyoga","yoga for athletes classes retreats yoga in schools in cornwall educate inspire transform the lives of children teenagers athletes with yoga",0,0,0,0,0,0,0,0,0,0,1
"@coalseamgasnews","coal seam gas mining news coal bed methane shale gas australia usa world",0,0,0,0,0,0,1,0,0,0,0
"@amador_almagro",NA,0,0,0,0,0,0,0,0,0,1,0
